PurePremium,Frequency,Severity,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10
0,0,3.75E+45,5.788426128,5.006952619,0.51181089,1.989383365,1.831447754,4.022041802,0.398443522,1.494470817,2.83762016,0.166212535,5.061345172
0,0,9.17E+39,6.056539909,0.313264914,3.727627167,0.943773447,1.088897033,8.560630287,0.909625887,1.122007253,3.226871788,1.209775862,5.394016388
1.30E+52,6,2.17E+51,2.974927116,2.024146853,5.605740755,0.520832766,1.030954043,3.797631706,0.048109214,0.954619997,5.769120132,0.52895728,2.020078042
0,0,7.97E+35,5.480997548,2.520308336,6.990868263,0.991655336,2.751702386,7.762415837,0.321388645,0.16677781,8.079061958,0.662629779,4.06359873
2.42E+44,3,8.07E+43,3.259487175,1.961582047,4.274478023,2.001139049,1.163764234,3.00325965,0.015273472,1.482915927,7.485532059,0.943860719,0.504576557
0,0,8.52E+44,5.533880574,5.240332245,2.256355303,2.284134689,2.886356185,3.395682252,0.177256196,0.092103027,7.632671471,0.093498394,6.045952448
0,0,2.36E+34,2.979829823,0.069120981,6.202953881,3.448289142,0.263851797,6.833584981,0.998921657,1.713709508,2.545105724,0.690939429,6.969867542
6.74E+34,4,1.68E+34,0.316237288,5.029789999,6.472830167,3.489656217,1.804422196,8.54310837,0.287135313,0.181090197,5.080108504,1.762424182,1.688471004
0,0,8.35E+46,5.584421624,0.009198931,5.654831376,0.204621471,3.761432105,2.068223558,0.787245588,0.193082327,0.118245929,0.885819506,1.05412867
0,0,1.13E+35,2.271362683,3.286664008,3.157316877,2.776245075,2.555135592,8.373336208,0.655773989,1.923240154,9.073045468,1.591759357,1.636911982
0,0,1.51E+39,6.139889053,2.414122637,0.066347409,1.490163895,1.01312731,1.03260661,0.057253372,0.172393153,7.947368999,0.631527546,5.965308339
0,0,1.76E+44,0.91112867,3.437760134,4.815209473,0.391933128,3.783295355,9.666580773,0.183049863,1.191407355,8.32832298,0.737703415,0.11933028
0,0,1.32E+37,0.472073005,5.700452766,6.506196195,2.837559658,3.90612176,3.805076573,0.433848219,1.84190343,2.909089065,1.932348255,1.567574081
0,0,1.05E+45,4.384952978,4.467252992,1.328999656,0.707400912,3.799753134,0.314833037,0.093559046,1.279261701,2.710930488,0.886706116,0.649728669
0,0,1.27E+32,5.934877594,4.950017687,7.048026711,3.485771974,0.454382774,8.454077524,0.557621516,1.738844299,9.481671536,1.095172282,6.184805463
0,0,8.30E+35,4.994001848,4.29523533,1.779763981,1.310350083,0.192935446,3.617431089,0.564832702,1.312107499,0.239788017,0.381815292,0.231249495
2.98E+30,5,5.96E+29,5.337716586,0.750729555,2.709691354,2.851025946,0.509535661,0.210878518,0.91947175,1.27014254,8.578575912,1.131097238,2.614340593
0,0,2.61E+32,1.602046757,3.496794074,3.770485837,1.324171421,0.486468697,5.167167561,0.959225901,1.837111727,3.529531893,1.000813004,1.825930217
0,0,2.21E+52,4.298770006,4.765398169,4.148901189,2.39222288,3.187064553,0.853062308,0.53636877,0.446172484,1.00012465,1.925612806,2.342895886
0,0,2.85E+40,3.158457733,3.393571777,5.587835611,1.655983935,3.872756393,3.430035922,0.35343807,0.107759247,1.152234128,0.650891898,3.257877215
0,0,8.37E+50,3.287276503,3.984786372,7.521400762,2.700169279,2.379057468,2.816976641,0.116341405,1.68027334,3.412225324,0.669694016,0.848759782
0,0,3.79E+35,0.967835763,1.764792062,7.925640734,3.159027635,0.094975529,2.309778261,0.124778338,0.450939138,9.260452177,0.309687322,6.308397169
0,0,5.16E+50,4.351236895,5.756451142,5.895909295,3.363354606,0.614931121,3.053243364,0.842164205,0.260608079,0.293889556,0.718295356,0.466392517
0,0,2.14E+42,2.491527335,0.783988071,6.092206354,0.041523357,2.546132355,2.069850234,0.402618863,0.853041419,6.924252267,0.084378636,2.283471224
0,0,7.56E+33,0.591447005,5.917148757,2.770044523,3.521979276,0.131671446,0.510110646,0.195652217,0.218786105,1.816192341,0.449481362,5.164679258
1.88E+33,1,1.88E+33,2.042977987,0.951201953,1.252470765,3.993713078,0.433036445,1.16590726,0.686663831,1.204470407,4.041747324,0.572412007,6.695385757
0,0,5.06E+47,6.867012088,3.566365724,2.004959157,3.910361401,3.133743449,0.335056866,0.470555012,0.680549895,8.635267994,0.209749711,2.700137846
0,0,1.19E+47,2.833991255,1.344110464,6.556840209,2.347949051,1.746798798,7.236182734,0.177413628,1.088243706,3.429520151,1.796641368,3.842552611
1.74E+39,2,8.71E+38,0.621650563,4.808760493,4.727193298,1.433507228,1.014894984,1.133952891,0.082407598,1.823389268,7.165475504,0.988208531,1.190728646
0,0,1.19E+54,0.121979725,0.212476912,1.112858431,0.842791663,0.288489608,9.336045144,0.893206498,0.7247031,9.117905922,0.172118632,4.590259085
3.92E+48,5,7.84E+47,2.440285019,2.444312797,6.71647526,2.196304036,0.200536286,0.264687022,0.71056749,0.602809239,1.624701272,0.911925755,2.911409492
0,0,1.14E+35,4.880747996,1.591547106,3.98883269,0.47445537,1.365535881,2.341364229,0.391630227,0.465970064,9.284121109,0.669135542,3.8115561
0,0,3.96E+53,3.148704121,2.236324666,0.046991406,3.94001206,1.019762554,4.366074218,0.174318577,0.185833717,0.131379751,0.144329848,2.415784484
0,0,2.90E+56,1.729343036,1.334238206,5.706463351,2.935983441,2.962466367,3.502015574,0.013565154,1.105862103,6.17310641,1.812513281,0.826406952
0,0,6.21E+36,0.545082408,4.510141615,7.72805617,2.50851242,0.526285713,9.381145784,0.262089761,0.814275902,0.44891641,1.019787172,0.488597246
0,0,1.22E+52,5.857036435,3.332853648,4.685872649,0.280412716,0.627593807,2.562543938,0.511251356,1.83574306,2.602799802,0.816672232,3.327831453
2.11E+58,12,1.76E+57,6.680972397,1.906575499,7.99453143,3.947739132,0.041539264,7.327742887,0.834681399,0.898635687,1.144705819,1.965873129,3.004656977
0,0,2.70E+39,4.798190289,3.603947491,5.573552553,1.913855379,0.655959332,9.433464071,0.987560418,0.27140267,5.28110462,0.180177187,5.044512663
0,0,1.48E+52,2.127434143,0.12414587,7.391392295,1.564900722,2.729077281,5.109907332,0.890078597,1.782473667,7.171592829,0.049563833,1.198175751
0,0,1.58E+58,3.289086696,1.528688977,5.513500193,2.631363769,0.558295228,7.994065872,0.34782437,0.859281373,7.004141236,0.944846594,2.870104036
0,0,2.53E+35,4.624096362,0.141609725,7.681052846,2.010481375,1.593485056,5.590683172,0.149450272,0.405072183,0.465409377,1.305418253,4.39501983
3.04E+54,5,6.08E+53,4.993449503,5.321848974,6.897844705,0.129628404,3.950817353,2.566114539,0.605093344,1.717021515,2.538951455,0.818183495,0.155365293
0,0,1.08E+46,1.378645401,0.179792311,1.372755914,1.732692297,2.842319253,2.250199569,0.77682301,1.96461811,2.301748229,0.46174378,0.609938781
0,0,7.64E+47,2.388982509,5.153304762,2.143823185,0.78091263,2.826498299,4.593609549,0.636133121,0.961952622,7.085513773,1.81083467,4.712832833
0,0,3.39E+53,2.155744359,3.272851425,7.748692838,1.15324971,0.812092602,2.408024843,0.674121324,0.681768565,6.698150787,1.011023906,6.377653619
7.67E+37,1,7.67E+37,5.706305241,3.790303184,1.237912713,1.708765556,0.38587564,8.451030327,0.14813031,1.356208821,2.290508647,1.692401529,6.252857636
0,0,5.18E+45,6.293682772,0.50330294,2.733098403,3.617938385,0.174947028,6.991469152,0.210606201,0.345272354,9.954307058,1.314372858,4.1453407
5.40E+51,3,1.80E+51,0.21688318,0.941873855,5.428909656,3.462847715,1.307268747,3.044930923,0.181310531,1.223184028,0.042051841,1.144203445,2.792991975
1.83E+51,16,1.14E+50,1.142755281,5.641319842,5.14730697,3.620987948,2.871519018,5.436851877,0.593144069,1.233288779,5.69568319,1.501407591,2.621535814
0,0,1.27E+50,3.661292435,0.146715963,7.983362225,2.03132567,2.500909134,9.062527183,0.917941622,0.734917545,4.879206676,1.314677847,4.814422704
0,0,2.60E+47,3.922173484,2.461749456,0.208785141,1.646735263,0.870681767,9.739008266,0.364554681,1.169847533,8.077643623,1.382684696,1.856862871
0,0,3.14E+49,1.186242905,5.533630115,7.397199503,1.431245341,1.731635016,5.406357079,0.26040909,0.453891225,1.37731517,0.385747429,6.930611918
0,0,1.43E+46,5.785157425,4.423026723,7.660824597,2.631215834,0.416703421,2.605519436,0.752114657,1.922714592,9.687479925,0.799705095,3.73529246
0,0,5.72E+38,4.437086663,3.431300296,2.776119792,1.254147421,2.712901127,2.104718008,0.125000682,1.501774013,3.420614378,1.454378915,3.200943312
1.88E+40,2,9.39E+39,5.864220892,2.722765712,5.635133008,2.501151641,0.659046937,2.093271806,0.233638228,0.908889725,2.04318698,1.70113967,0.368266341
0,0,1.07E+45,3.115180445,0.278220601,6.336604623,3.781891259,2.729161183,4.761234767,0.973681958,0.842669137,1.745758455,0.21364018,5.930578641
0,0,4.80E+45,0.185722046,2.957602381,5.42349589,2.286505108,2.690145405,7.868080547,0.356205161,0.610148269,7.507372669,0.167818196,3.267151578
0,0,5.05E+31,3.388360597,2.071142394,4.711696382,1.503905925,2.362598369,8.967913106,0.300285394,0.485708083,7.078843862,0.225308379,1.750834989
0,0,1.43E+52,2.223708766,4.907914545,2.967621247,0.72954501,0.095916984,4.819986005,0.263213286,0.986398973,1.648436326,0.043744184,1.106396793
0,0,2.94E+56,5.76618376,1.616642521,7.622493207,0.72077145,3.142362034,1.217533646,0.019875789,0.653955435,4.949147046,1.929621817,4.005789891
0,0,4.57E+42,4.458530346,4.08869505,1.788580213,3.141220299,2.221743635,9.108179905,0.557848264,0.006624043,1.285823257,1.721751075,1.900893345
0,0,9.16E+37,2.016064462,3.517246771,7.859866146,0.478382218,3.553774515,5.506320281,0.141526778,0.1897361,3.213847347,1.613885295,4.086500339
0,0,1.94E+47,0.595164253,5.156435054,3.996088449,3.715537569,2.036079436,1.521627922,0.587899508,0.548530945,5.195667239,1.390294964,3.803125323
0,0,5.35E+40,3.429591477,1.326019295,0.713108119,3.405978864,3.100095883,4.836640312,0.613881472,0.778702618,9.353290573,1.334478086,5.846324755
0,0,4.91E+39,3.832707219,0.921134025,3.622793636,1.503333586,2.690412233,8.694422372,0.617506206,1.108894956,4.065679802,1.757609269,3.371648985
0,0,3.87E+52,1.204282371,4.362750586,6.557421086,2.933276255,3.547893893,5.069020289,0.53889753,1.836620249,1.228756223,0.970713506,0.997080754
0,0,2.56E+29,3.660240298,1.052425687,5.157475208,3.705078055,3.932049507,4.767960655,0.161441599,0.243446929,9.795269935,0.869657783,2.98904572
0,0,1.40E+54,4.16444487,0.989277904,1.445357764,0.177423639,3.670124485,0.559377526,0.834700732,0.007734172,2.093659437,1.476835619,0.854178337
0,0,5.78E+55,5.22564594,4.891385282,3.191262473,1.063234508,3.616955259,6.994357258,0.797314866,0.520350577,3.753867833,0.621069084,4.232179574
0,0,7.09E+37,1.36277298,0.862100038,6.727908451,0.822874921,3.031578686,9.922749272,0.197993156,0.02185479,9.048911867,1.485705987,4.34223827
0,0,1.21E+32,4.843844676,3.371993665,2.808421717,1.513805104,1.034804228,8.930650024,0.640119233,1.181276429,0.949265738,0.039472395,2.089957655
0,0,4.92E+45,0.779826526,1.535062637,3.001362883,2.260401438,1.224968386,5.63791399,0.923834703,1.764684832,7.94614748,1.099097615,4.809105845
0,0,4.46E+43,0.449595561,5.535004395,4.345804733,0.279097464,3.15337508,3.404698259,0.265459312,1.343434789,8.778713469,0.811790427,2.991942476
0,0,7.16E+44,3.840000641,1.519552601,2.627690296,0.721175451,0.519535231,2.116194911,0.138154975,1.455985795,2.502065981,0.708141441,3.884207122
0,0,2.22E+48,5.075037476,0.069726058,4.103261367,3.718652949,2.986004268,3.55166186,0.966291076,1.537184046,6.6316879,0.971279309,3.134121224
0,0,2.03E+45,0.192690153,3.559392191,4.918874141,1.802443732,0.838922641,2.811558038,0.240237162,0.738693188,6.946123789,0.737375273,1.485774191
0,0,1.27E+54,2.060517927,5.023085625,7.454248695,2.605330279,2.193283485,8.49138641,0.11121522,1.399565374,8.291500196,0.033184374,0.054387371
0,0,5.61E+45,5.737082151,1.297255903,5.430031139,2.423785127,3.244157968,4.075476094,0.992244182,0.651395091,9.267751761,0.191681765,2.336253204
7.89E+44,2,3.94E+44,1.77513276,4.32957163,1.071426649,3.731689476,2.347718002,0.579146141,0.326759139,0.90437491,2.911897648,0.17540118,6.29167107
0,0,7.99E+45,2.024325239,0.302604054,2.237715687,1.034775267,3.010400139,4.589128849,0.429718853,0.14761757,0.968787109,1.979152573,1.425895572
0,0,5.24E+38,2.506166398,1.374372674,5.667727612,0.312051325,1.956470143,8.183712641,0.056964913,1.363115431,1.647865063,0.546700193,3.994160866
0,0,6.62E+36,3.308926943,4.169797562,3.197700577,0.692449487,2.222161572,5.322241918,0.070884699,1.396861095,8.647175566,0.026009517,2.265093828
0,0,1.51E+51,4.431107329,5.294313531,1.727286804,0.611605217,1.58989029,7.300397813,0.244706344,0.304807466,9.490138927,0.576892859,5.18391687
0,0,8.76E+45,3.21702058,4.634529631,6.032470644,1.108305976,2.286367781,3.223584256,0.381987961,0.015471915,5.8382097,1.872914004,1.226188368
9.86E+42,1,9.86E+42,3.164963664,0.392254336,3.127626395,1.375843424,2.10026516,0.490551749,0.949417823,0.32345892,8.65528607,1.60987931,6.430449252
8.76E+53,1,8.76E+53,5.246006884,2.014416572,2.234666603,1.752984764,0.405923328,5.780204892,0.887371124,1.221630651,4.523108795,0.151221486,6.195260293
0,0,4.36E+50,6.169916068,5.803926346,0.207059943,3.290790611,2.250092065,9.476692199,0.61511203,0.156494372,0.546825548,0.053224774,0.734080172
0,0,2.12E+43,6.529173201,5.517649221,7.708514151,1.359287036,1.610646387,9.219025648,0.954369962,0.198387088,7.954864704,0.645365224,2.812433768
0,0,5.92E+54,4.301798329,3.266862025,4.723078642,0.039045608,0.578135915,3.61052986,0.620110696,0.242664268,9.879999434,1.31678309,0.536426134
0,0,4.62E+34,4.149211234,2.66002371,5.571705784,2.554662048,0.683220121,1.457025798,0.333686153,1.658951533,9.258824644,0.965795522,5.144521662
0,0,3.64E+37,0.431157231,0.002607742,2.718936894,0.348659547,3.186416349,5.044008289,0.926365972,0.510744395,3.764746436,1.637880286,4.537787759
2.08E+45,1,2.08E+45,2.057238415,0.03765785,2.299076681,1.075030878,2.619643743,2.088280225,0.971516116,0.809868889,7.853697262,0.435013165,1.442508505
0,0,1.31E+44,0.437792713,1.885490663,4.064685703,0.244317123,3.597028909,1.570900223,0.871575536,1.989622243,7.79840448,1.798485256,5.330612049
0,0,4.04E+56,1.760113633,1.325915486,0.486945022,1.688271896,1.558210622,9.067714745,0.295518265,1.092768562,8.836423427,1.163669562,6.064784693
0,0,2.09E+44,3.386584156,0.715967665,6.089342928,2.335057629,2.945474811,8.291976122,0.573801788,1.444367493,2.96667553,0.097911885,5.820163458
0,0,1.95E+38,6.467393114,0.67898501,7.665599628,3.721389001,0.323777868,5.873864901,0.525900216,1.939170406,5.384825606,1.546741156,5.876155469
0,0,8.91E+42,4.054030017,3.364200873,1.610783486,0.868632618,2.893304807,9.757480628,0.257349048,0.555119232,3.019329286,1.974412329,4.765589028
0,0,3.29E+65,4.113075259,5.784820361,2.309801336,2.337771758,1.18043747,6.97532353,0.772101253,1.402499774,5.659351764,0.705189053,2.030758174
0,0,1.04E+43,5.519070737,1.163627917,3.636885461,2.448868633,3.259700303,5.500353098,0.005385702,0.717795059,5.762398887,1.014310311,0.793315809
0,0,2.68E+45,0.787968707,5.301670734,7.653242705,2.076930649,3.1057166,3.146095108,0.24180847,1.884804466,6.190475535,0.617476514,2.332130682
0,0,2.09E+51,3.436427666,1.699985776,4.362780114,3.70946602,0.305898175,8.216432215,0.204280521,1.269353888,3.680055143,1.972636098,0.773443602
0,0,2.42E+34,2.524246447,2.78123813,0.762246266,0.70173384,1.351107577,0.455403658,0.183942236,1.705109164,8.513899102,0.240798768,3.086852513
0,0,1.62E+45,3.528337538,2.383629085,5.764853822,3.716336926,0.375085576,3.855892828,0.01703528,0.940285637,5.317541598,0.383935559,6.3156244
0,0,1.06E+56,3.617118738,4.354948461,3.767888003,1.362615971,2.128676304,7.593571267,0.530537145,1.665271544,2.672624939,1.617079271,1.650072444
0,0,2.83E+48,2.86373758,4.694246629,7.137463279,1.432246373,3.408560682,0.799778199,0.266269183,1.569047381,9.13134293,1.976602233,3.664464821
0,0,1.81E+56,3.424463496,4.580487038,6.842009983,0.976823978,0.232451723,5.768730478,0.52882565,1.784148967,5.359288658,0.774698863,3.32588673
0,0,3.54E+39,5.689282752,4.458689897,5.965643745,2.093898254,1.594417498,9.400801289,0.070962306,0.323979276,3.357702535,0.222711695,2.166666325
0,0,3.34E+45,2.414110139,2.230103164,1.242698075,1.186162239,0.903108151,0.934673021,0.757034109,1.582334627,4.425782378,0.796777037,3.70588231
0,0,1.35E+36,0.836766443,5.011831633,6.67371109,2.651294256,2.728652344,8.341589281,0.972800844,1.992150035,6.571010112,0.543907893,2.956392784
1.67E+52,3,5.57E+51,1.444369774,4.969469293,0.175002269,0.305252776,1.695400226,6.031286699,0.618327847,0.920621641,2.315871382,1.891956702,5.949906953
0,0,1.95E+39,0.315675904,1.902368435,0.817922527,3.288220887,2.102734108,0.877060039,0.458022459,1.818049004,0.156222375,1.210542587,2.864532605
0,0,1.32E+44,3.839879856,2.047219865,1.970553336,1.480954305,0.189536908,3.434782951,0.777195867,1.854970808,9.675902789,1.760246776,0.031861013
0,0,2.31E+57,5.053920811,3.948919985,1.756558201,3.884209595,1.814679301,6.023246123,0.806412997,1.465794153,7.003896159,0.962985641,4.667059357
0,0,8.56E+49,1.640536159,0.067074039,0.231994294,3.764857016,2.848040241,3.333422131,0.718753019,1.222037209,3.825990219,1.220715674,1.82137335
1.66E+35,7,2.36E+34,1.104145367,1.82992041,4.812302065,3.206430679,1.539290878,4.589785486,0.136303761,0.090093613,8.990575589,0.144942907,0.474479072
0,0,4.34E+45,1.525701995,4.234125885,4.118572837,3.860219881,3.234414145,4.6298624,0.820788119,1.303634486,3.951916897,0.022359682,6.307221057
0,0,4.81E+43,0.578373957,2.934773539,1.808807039,1.330306944,1.696937211,8.071149023,0.120911506,0.645492594,0.624373475,1.822043058,4.296569231
0,0,7.85E+49,4.427655416,3.420807409,5.546757439,3.368717913,3.749248774,6.837773706,0.815130608,0.269480831,0.588142678,1.144801176,5.299705171
0,0,2.76E+41,3.099661715,1.250316525,2.735723252,2.70817044,2.16335045,2.049740556,0.406994014,0.065420378,6.783976213,0.121524549,3.468837113
0,0,7.41E+50,5.119615866,0.650776149,1.40904585,3.807044102,3.308417088,6.552690993,0.001964393,1.763153188,6.778283312,1.427759103,5.290420787
0,0,1.01E+44,2.083881431,4.648880953,7.696414519,1.931353795,0.029208629,8.131249101,0.361532138,1.640101964,8.644893363,1.446293629,4.54527973
0,0,3.61E+39,1.839592648,3.30693877,5.19208728,1.030744132,0.003820119,1.963047726,0.625402648,1.149814196,4.279957856,1.037418729,4.197872963
0,0,3.64E+31,2.790514325,1.483685902,3.372194482,2.714556278,0.987946475,8.334439255,0.000448713,0.853556281,7.48167489,1.950718661,0.374517037
0,0,2.55E+39,2.037516841,0.300279383,0.232371433,0.366928906,3.713046136,3.403626675,0.45581613,0.956019285,0.015362218,1.368180035,3.226455252
0,0,2.52E+46,1.026680457,5.964046003,0.964011573,3.503761633,1.125822812,0.830449935,0.432070069,0.34401621,4.701637345,0.968743314,6.054428923
0,0,5.19E+55,4.163433428,4.738544546,7.17189786,2.935318108,2.832135803,5.967324885,0.844564624,0.172435142,3.718599988,0.875512234,6.017037731
1.17E+52,5,2.35E+51,1.331942626,4.040121021,7.19213886,1.598303212,0.937528644,6.272399142,0.430294434,0.672531778,1.591378038,0.295169155,5.742536834
2.66E+51,4,6.64E+50,3.906452584,4.905130878,4.40293001,3.892781158,2.837842599,0.154805826,0.422000665,1.483307646,1.532867267,1.471727694,6.581898164
1.66E+41,1,1.66E+41,2.977565252,5.686958614,0.627130085,3.655359289,3.296212361,5.759962997,0.739564591,0.990854965,8.183171535,1.087990635,4.945247907
8.91E+43,4,2.23E+43,6.366222727,4.62175012,3.49902785,2.243074798,3.182944705,6.904162714,0.406841103,1.074618832,4.288737651,1.55373648,1.255392762
0,0,1.56E+49,2.843482336,5.904868755,2.514185163,1.775767062,2.82223562,6.120154158,0.755725422,1.594048078,4.401623726,1.162232088,6.932649271
8.52E+37,9,9.47E+36,0.571770392,1.074175063,1.94514638,3.699234159,0.347806032,5.397105243,0.081127911,0.177902557,0.632541704,1.055349239,2.059912622
0,0,3.12E+39,2.508770447,5.918611289,2.217163973,3.972536737,0.004728131,8.939705745,0.836510574,1.903327872,0.904389235,1.746651186,5.285567611
0,0,3.48E+50,3.326237722,0.929873335,2.556428953,2.960915852,2.811397082,7.18266494,0.185687359,0.6359549,3.372974601,0.71141097,1.768145192
0,0,8.39E+38,1.876641486,5.07134125,1.703045165,0.515380319,1.053345397,0.800537345,0.008900327,1.41041517,9.177505689,0.386294052,2.096664287
0,0,3.07E+47,2.941431218,1.879327109,7.451610972,3.000958595,2.123080842,9.055123539,0.262073428,0.937147266,5.553537527,1.175259052,0.883595348
0,0,2.95E+38,1.805756656,4.755914018,5.023708139,0.742391083,0.129815169,8.588054955,0.452849121,0.059568747,3.100712832,0.026953747,1.368081396
0,0,3.91E+44,3.835967159,3.553240855,3.27629977,3.008326925,2.755945862,7.400478359,0.425632321,0.830263788,0.794676236,0.115518981,2.500920983
0,0,1.10E+58,2.555738887,2.762328273,6.161159483,1.273042211,2.604345795,8.877681958,0.988763071,1.817588526,3.53785153,0.693731111,3.713603056
0,0,2.00E+46,0.421905058,3.86624569,1.131537967,1.489887948,3.734197644,6.33684789,0.664613462,1.168934277,4.715565842,1.002956091,3.167100015
0,0,2.28E+50,4.40692041,3.629882232,7.484464502,0.793373641,1.266823282,8.873077847,0.812536923,0.971479463,2.563367575,1.003030962,5.250879645
0,0,8.82E+50,3.808145367,5.202939413,7.933578899,0.16237173,2.878891884,6.265314191,0.935930324,1.264844257,1.705157787,0.649156717,1.467768929
3.53E+41,8,4.42E+40,0.208609164,5.195306911,6.370917612,1.44534741,1.666784448,0.095310635,0.564121966,1.138695412,0.663599547,0.492302767,2.249687554
0,0,2.07E+45,0.002676412,5.29024867,0.04876516,2.632929441,3.953662266,0.779623733,0.640656675,1.919673955,9.200458155,0.947460209,4.258842078
0,0,2.57E+53,1.859724347,5.752872662,2.638671166,1.310093876,0.768331193,3.418516093,0.320948075,1.073606531,1.9964659,0.425775648,0.224768288
0,0,3.67E+46,4.707273755,3.209981377,4.347825842,3.503445425,1.447336465,7.598271218,0.48800946,1.509659926,2.697839305,1.022518516,0.380033389
0,0,2.51E+36,5.416523484,5.485525107,7.879042067,0.053194069,3.299964739,3.625008494,0.603518947,1.506191202,9.245915853,1.042719614,6.815367897
0,0,7.98E+40,2.988538152,3.491916066,2.494851369,2.174743364,2.246861844,2.630011211,0.300665186,1.190391955,9.993817032,1.368186139,5.874948435
0,0,4.81E+42,2.996956211,1.632213416,7.60615517,2.073392086,2.920690286,7.265147078,0.401185711,0.459591925,7.938884696,1.610597118,6.431148666
0,0,6.66E+62,6.882794191,5.831338015,4.483716689,2.811992631,0.514426569,6.603886679,0.054491886,0.254335946,5.518300744,1.570042968,6.32132358
0,0,4.24E+31,5.318908662,5.852076948,1.496552238,1.474542932,1.055817851,2.285992476,0.975542782,0.775942668,8.138436692,0.207147646,4.558479624
0,0,2.86E+46,0.953851117,0.669512618,5.149081484,1.830602602,1.778688727,1.296806023,0.620856567,0.016098601,1.019365837,0.862225726,3.520731792
0,0,7.13E+57,1.863475987,0.566560933,2.072281502,2.009545584,3.388724934,3.951519645,0.890354121,0.601399214,0.954070645,0.608468842,4.5568956
0,0,7.88E+61,6.33681523,4.892757909,6.264711052,0.470939793,2.931665021,1.257275344,0.556538394,1.590176761,4.958008379,0.599901452,5.93594118
0,0,2.75E+48,5.69129866,3.780108139,4.206856589,2.413017768,3.976353043,8.616666424,0.943444525,0.80553482,9.004915456,0.127338346,2.750162095
0,0,5.39E+47,1.748377226,5.21050847,3.165199773,3.486372959,2.375358169,3.974794544,0.731171494,1.456204092,9.176373354,1.429485462,4.875347065
0,0,9.04E+40,5.519409092,3.974626058,7.831385522,1.407382874,3.524036846,0.701221334,0.608255903,0.934246243,1.462787703,1.262181839,4.092221304
0,0,1.43E+44,3.151255196,3.030381482,6.577800624,3.693268392,0.613037818,5.024193862,0.104582093,1.990454249,7.082890925,1.623414365,1.76123261
0,0,2.43E+54,5.26732414,3.962793158,5.182332015,2.792437943,1.106398243,5.454940569,0.26972134,0.446757904,1.74507794,1.747348086,0.455070631
0,0,1.80E+52,0.655957983,4.095373499,5.955553725,0.766181357,0.631824768,0.840051548,0.755013596,0.671432308,6.357269986,0.750716978,3.725098336
9.41E+41,29,3.24E+40,4.204218376,0.307572025,2.339915786,1.841832059,0.992381675,3.03946329,0.766200624,0.093749683,2.462792951,0.6248429,3.722241638
1.64E+45,1,1.64E+45,5.994728275,1.313107068,7.675165768,0.15550328,1.070238136,0.52206717,0.631222624,0.896035365,6.401705193,1.824175684,4.963470244
0,0,4.74E+44,4.96756032,1.142146905,6.676518402,3.140641003,3.154814981,3.511494838,0.799403143,0.197380008,9.57939797,1.612972208,1.259426155
0,0,4.42E+48,5.466086948,3.190608229,5.297406479,2.044241275,2.940084203,7.60065547,0.967127165,1.327312896,0.371946027,0.939108866,2.418211117
0,0,4.92E+44,2.381331711,4.222081492,3.789415393,0.35679557,0.331663991,2.998032273,0.860958964,1.221041251,8.975421133,1.521199839,6.969514805
0,0,1.27E+46,1.093551664,4.673537245,0.247864587,2.850630125,3.079355548,0.60022781,0.647319418,0.365175548,0.263411349,0.926102291,5.784690915
0,0,3.29E+43,6.520316299,1.60814541,4.676982119,0.84789061,2.380464876,6.029434901,0.995438133,1.551187435,9.165998411,0.619532731,4.095092153
0,0,2.52E+40,3.840899161,0.980005424,0.057155437,3.603980035,2.681759254,7.869870931,0.232020667,1.947215247,5.151962566,1.109260466,3.792402458
0,0,1.17E+39,1.628439331,3.572742802,7.835803467,1.831450263,0.789174757,4.497127343,0.924687822,0.59186276,4.244470342,0.872681546,2.878726535
3.95E+32,2,1.98E+32,1.749698819,0.998856807,4.62426256,3.406923052,2.513155043,1.050012506,0.676240571,0.171150706,5.566131203,0.972344914,5.479839004
0,0,4.99E+37,0.067156534,0.823068384,6.312083559,1.312374399,0.63435789,6.265860679,0.573522189,0.626710785,7.394987442,0.570151779,3.713132012
0,0,1.15E+50,4.529742801,3.726470628,3.07058038,0.33491479,2.330141851,9.561041926,0.356737878,0.42277117,6.799946519,0.812647971,4.961535273
0,0,1.24E+41,6.183993555,5.929699224,3.271250602,1.580872539,3.694371848,9.562222992,0.308608368,0.375632992,6.083661475,1.236868553,5.972861811
1.09E+39,14,7.80E+37,0.936097321,0.00199888,6.351921058,2.705526601,0.06292319,9.197754704,0.770681987,1.775227891,5.662555348,0.723047588,4.001034643
0,0,1.27E+58,4.172084426,4.651485824,3.94853351,2.881720615,3.872552623,4.845872214,0.331748905,1.672010875,6.50636559,0.185645775,6.809523114
0,0,3.05E+39,2.695140968,3.08718412,1.664904056,2.44542508,0.843900011,6.230894949,0.621864969,1.910829082,5.528575426,0.032015844,1.059463011
0,0,2.04E+48,5.646026481,1.201427267,6.328406203,3.510328124,0.955770284,6.419860572,0.976852749,0.516047102,4.880997225,0.359667092,5.570655523
2.23E+45,21,1.06E+44,5.825419174,3.223301392,3.996564355,1.107522342,1.481661702,4.574852178,0.460926791,0.802838408,3.298844203,0.688519374,3.03748179
0,0,4.79E+48,0.419072856,5.097353519,4.641943879,0.006589068,0.158055456,7.228533989,0.550723961,1.417265553,1.109307636,0.807492013,2.987106695
